id1,id2,flow,unit,description,type,emission_id,database,,,
"('biosphere3', '3616e7c0-d323-4dc7-96aa-e06ac7fd808b')",3616e7c0-d323-4dc7-96aa-e06ac7fd808b,Krypton-85,kilo Becquerel,air; lower stratosphere + upper troposphere,emission,3616e7c0-d323-4dc7-96aa-e06ac7fd808b,biosphere3,,,
"('biosphere3', '28be1d65-6b09-4ebd-8599-4366c3c2abab')",28be1d65-6b09-4ebd-8599-4366c3c2abab,Krypton-85,kilo Becquerel,air; non-urban air or from high stacks,emission,28be1d65-6b09-4ebd-8599-4366c3c2abab,biosphere3,,,
"('biosphere3', '429b04bf-fbdb-4416-b5b8-aa2d0e202a98')",429b04bf-fbdb-4416-b5b8-aa2d0e202a98,Krypton-85,kilo Becquerel,"water; ground-, long-term",emission,429b04bf-fbdb-4416-b5b8-aa2d0e202a98,biosphere3,,,
"('biosphere3', '4f46f2a8-545c-44d8-a40d-3e49571dcd51')",4f46f2a8-545c-44d8-a40d-3e49571dcd51,Krypton-85,kilo Becquerel,water,emission,4f46f2a8-545c-44d8-a40d-3e49571dcd51,biosphere3,,,
"('biosphere3', '93a5cd9d-5cb4-4f3a-9d72-8d3216160cd6')",93a5cd9d-5cb4-4f3a-9d72-8d3216160cd6,Krypton-85,kilo Becquerel,"air; low population density, long-term",emission,93a5cd9d-5cb4-4f3a-9d72-8d3216160cd6,biosphere3,,,
"('biosphere3', 'ae0d3325-09c1-45ad-90d0-a9b2097b707d')",ae0d3325-09c1-45ad-90d0-a9b2097b707d,Krypton-85,kilo Becquerel,water; surface water,emission,ae0d3325-09c1-45ad-90d0-a9b2097b707d,biosphere3,,,
"('biosphere3', 'aa50ed3e-1b1d-46ac-b882-c0a69a764735')",aa50ed3e-1b1d-46ac-b882-c0a69a764735,Krypton-85,kilo Becquerel,air; urban air close to ground,emission,aa50ed3e-1b1d-46ac-b882-c0a69a764735,biosphere3,,,
"('biosphere3', '421a7f1b-01a5-4160-bb7e-32fa8967d9b9')",421a7f1b-01a5-4160-bb7e-32fa8967d9b9,Krypton-85m,kilo Becquerel,air,emission,421a7f1b-01a5-4160-bb7e-32fa8967d9b9,biosphere3,,,
"('biosphere3', '8aa45af3-ff38-4330-9870-81fd360db53b')",8aa45af3-ff38-4330-9870-81fd360db53b,Krypton-85m,kilo Becquerel,air; non-urban air or from high stacks,emission,8aa45af3-ff38-4330-9870-81fd360db53b,biosphere3,,,
"('biosphere3', '3a426398-ce2c-4803-aabf-d00b8bc1c277')",3a426398-ce2c-4803-aabf-d00b8bc1c277,Krypton-85m,kilo Becquerel,air; lower stratosphere + upper troposphere,emission,3a426398-ce2c-4803-aabf-d00b8bc1c277,biosphere3,,,
"('biosphere3', '168746ee-b79e-47d6-951e-b085e7e7130b')",168746ee-b79e-47d6-951e-b085e7e7130b,Krypton-85m,kilo Becquerel,"air; low population density, long-term",emission,168746ee-b79e-47d6-951e-b085e7e7130b,biosphere3,,,
"('biosphere3', 'b96a93dd-c34a-4c2c-bbab-a012e5c1e19a')",b96a93dd-c34a-4c2c-bbab-a012e5c1e19a,Krypton-85m,kilo Becquerel,air; urban air close to ground,emission,b96a93dd-c34a-4c2c-bbab-a012e5c1e19a,biosphere3,,,
"('biosphere3', 'e49fc1ed-4bf5-4ec2-88b1-29ff979b37b8')",e49fc1ed-4bf5-4ec2-88b1-29ff979b37b8,Krypton-87,kilo Becquerel,air,emission,e49fc1ed-4bf5-4ec2-88b1-29ff979b37b8,biosphere3,,,
"('biosphere3', 'c5cd9e97-8986-4cb5-b3a5-adac2cc40d1a')",c5cd9e97-8986-4cb5-b3a5-adac2cc40d1a,Krypton-87,kilo Becquerel,air; non-urban air or from high stacks,emission,c5cd9e97-8986-4cb5-b3a5-adac2cc40d1a,biosphere3,,,
"('biosphere3', '959d46ab-6a28-48da-9584-7aa4909230f7')",959d46ab-6a28-48da-9584-7aa4909230f7,Krypton-87,kilo Becquerel,"air; low population density, long-term",emission,959d46ab-6a28-48da-9584-7aa4909230f7,biosphere3,,,
"('biosphere3', '20604bc5-214d-4883-97e3-9b43078c634b')",20604bc5-214d-4883-97e3-9b43078c634b,Krypton-87,kilo Becquerel,air; urban air close to ground,emission,20604bc5-214d-4883-97e3-9b43078c634b,biosphere3,,,
"('biosphere3', '68bdd315-335b-406b-ab7d-beefca01768a')",68bdd315-335b-406b-ab7d-beefca01768a,Krypton-87,kilo Becquerel,air; lower stratosphere + upper troposphere,emission,68bdd315-335b-406b-ab7d-beefca01768a,biosphere3,,,
"('biosphere3', '0a250f4c-2bca-437d-8775-45e18e427e4a')",0a250f4c-2bca-437d-8775-45e18e427e4a,Krypton-88,kilo Becquerel,air; urban air close to ground,emission,0a250f4c-2bca-437d-8775-45e18e427e4a,biosphere3,,,
"('biosphere3', 'b91e05b3-7c4b-469f-aa01-73eaf7c0720d')",b91e05b3-7c4b-469f-aa01-73eaf7c0720d,Krypton-88,kilo Becquerel,"air; low population density, long-term",emission,b91e05b3-7c4b-469f-aa01-73eaf7c0720d,biosphere3,,,
"('biosphere3', '56ce80e5-9a77-4a80-ad65-6208db560be5')",56ce80e5-9a77-4a80-ad65-6208db560be5,Krypton-88,kilo Becquerel,air; non-urban air or from high stacks,emission,56ce80e5-9a77-4a80-ad65-6208db560be5,biosphere3,,,
"('biosphere3', '7b836e07-985e-4962-8835-dc378299b12f')",7b836e07-985e-4962-8835-dc378299b12f,Krypton-88,kilo Becquerel,air; lower stratosphere + upper troposphere,emission,7b836e07-985e-4962-8835-dc378299b12f,biosphere3,,,
"('biosphere3', 'd350156f-e614-4206-9949-02de6f45f5ab')",d350156f-e614-4206-9949-02de6f45f5ab,Krypton-88,kilo Becquerel,air,emission,d350156f-e614-4206-9949-02de6f45f5ab,biosphere3,,,
"('biosphere3', '65a50013-0303-4ff2-a880-696dc23c2738')",65a50013-0303-4ff2-a880-696dc23c2738,Krypton-89,kilo Becquerel,air; lower stratosphere + upper troposphere,emission,65a50013-0303-4ff2-a880-696dc23c2738,biosphere3,,,
"('biosphere3', 'e9633b45-9a6e-4d43-8c5e-4d59377bfe32')",e9633b45-9a6e-4d43-8c5e-4d59377bfe32,Krypton-89,kilo Becquerel,air,emission,e9633b45-9a6e-4d43-8c5e-4d59377bfe32,biosphere3,,,
"('biosphere3', '8d04e67c-b6a6-45dc-bce8-5deeb20720f3')",8d04e67c-b6a6-45dc-bce8-5deeb20720f3,Krypton-89,kilo Becquerel,"air; low population density, long-term",emission,8d04e67c-b6a6-45dc-bce8-5deeb20720f3,biosphere3,,,
"('biosphere3', 'db90e15b-d9d2-40ac-8b48-a409fe37f494')",db90e15b-d9d2-40ac-8b48-a409fe37f494,Krypton-89,kilo Becquerel,air; urban air close to ground,emission,db90e15b-d9d2-40ac-8b48-a409fe37f494,biosphere3,,,
"('biosphere3', '24594cef-c50b-4e02-a5e3-c40cb06fea18')",24594cef-c50b-4e02-a5e3-c40cb06fea18,Krypton-89,kilo Becquerel,air; non-urban air or from high stacks,emission,24594cef-c50b-4e02-a5e3-c40cb06fea18,biosphere3,,,
"('biosphere3', 'df1b2a34-1788-4555-b991-f8ff67c66998')",df1b2a34-1788-4555-b991-f8ff67c66998,Labour cost,EUR2005,economic; primary production factor,economic,df1b2a34-1788-4555-b991-f8ff67c66998,biosphere3,,,
"('biosphere3', '94413eda-8562-4a3e-9ab7-92dfb5554cb2')",94413eda-8562-4a3e-9ab7-92dfb5554cb2,Lactic acid,kilogram,water; ground-,emission,94413eda-8562-4a3e-9ab7-92dfb5554cb2,biosphere3,,,
"('biosphere3', '538fe63d-1b39-4aab-b50c-427dd4c0552b')",538fe63d-1b39-4aab-b50c-427dd4c0552b,Lactic acid,kilogram,air; lower stratosphere + upper troposphere,emission,538fe63d-1b39-4aab-b50c-427dd4c0552b,biosphere3,,,
"('biosphere3', 'd7000952-5775-43af-a422-ef7645f260d5')",d7000952-5775-43af-a422-ef7645f260d5,Lactic acid,kilogram,air; non-urban air or from high stacks,emission,d7000952-5775-43af-a422-ef7645f260d5,biosphere3,,,
"('biosphere3', '2d97af62-5de1-4105-8e35-23604c1e9a3e')",2d97af62-5de1-4105-8e35-23604c1e9a3e,Lactic acid,kilogram,water; ocean,emission,2d97af62-5de1-4105-8e35-23604c1e9a3e,biosphere3,,,
"('biosphere3', '602604be-f24c-41f0-8d02-f05d0e005fb0')",602604be-f24c-41f0-8d02-f05d0e005fb0,Lactic acid,kilogram,water; surface water,emission,602604be-f24c-41f0-8d02-f05d0e005fb0,biosphere3,,,
"('biosphere3', '7ad7644f-8796-438e-a15b-86345622886b')",7ad7644f-8796-438e-a15b-86345622886b,Lactic acid,kilogram,air; urban air close to ground,emission,7ad7644f-8796-438e-a15b-86345622886b,biosphere3,,,
"('biosphere3', '35a27f5c-487b-48c6-bfd5-0a2dbacf2045')",35a27f5c-487b-48c6-bfd5-0a2dbacf2045,Lactic acid,kilogram,air,emission,35a27f5c-487b-48c6-bfd5-0a2dbacf2045,biosphere3,,,
"('biosphere3', '2169a4c1-3198-48ed-92f4-4fa22ed44739')",2169a4c1-3198-48ed-92f4-4fa22ed44739,Lactic acid,kilogram,"water; ground-, long-term",emission,2169a4c1-3198-48ed-92f4-4fa22ed44739,biosphere3,,,
"('biosphere3', 'ecc93a94-3bd5-4ecc-a6cc-d526e417c6fb')",ecc93a94-3bd5-4ecc-a6cc-d526e417c6fb,Lactic acid,kilogram,"air; low population density, long-term",emission,ecc93a94-3bd5-4ecc-a6cc-d526e417c6fb,biosphere3,,,
"('biosphere3', '8c12756d-7419-4926-8aaa-d84900407527')",8c12756d-7419-4926-8aaa-d84900407527,Lactic acid,kilogram,water,emission,8c12756d-7419-4926-8aaa-d84900407527,biosphere3,,,
"('biosphere3', '470558a5-494c-4298-8cf8-9a64900b8d65')",470558a5-494c-4298-8cf8-9a64900b8d65,Lactofen,kilogram,air; non-urban air or from high stacks,emission,470558a5-494c-4298-8cf8-9a64900b8d65,biosphere3,,,
"('biosphere3', '8c823f73-5fc6-4334-8a96-651365e7b542')",8c823f73-5fc6-4334-8a96-651365e7b542,Lactofen,kilogram,soil; agricultural,emission,8c823f73-5fc6-4334-8a96-651365e7b542,biosphere3,,,
"('biosphere3', 'c81ce3a6-b5eb-5b71-bcc5-60aa42b20eed')",c81ce3a6-b5eb-5b71-bcc5-60aa42b20eed,Lambda-cyhalothrin,kilogram,water,emission,c81ce3a6-b5eb-5b71-bcc5-60aa42b20eed,biosphere3,,,
"('biosphere3', '780e4e14-bd5b-408c-8304-0db2033561a7')",780e4e14-bd5b-408c-8304-0db2033561a7,Lambda-cyhalothrin,kilogram,water; ground-,emission,780e4e14-bd5b-408c-8304-0db2033561a7,biosphere3,,,
"('biosphere3', 'cf7738ce-05a3-4fee-af0c-37386e0c28e3')",cf7738ce-05a3-4fee-af0c-37386e0c28e3,Lambda-cyhalothrin,kilogram,water; surface water,emission,cf7738ce-05a3-4fee-af0c-37386e0c28e3,biosphere3,,,
"('biosphere3', 'f3d18a02-8ddc-5c5d-acff-039d120446fd')",f3d18a02-8ddc-5c5d-acff-039d120446fd,Lambda-cyhalothrin,kilogram,soil; forestry,emission,f3d18a02-8ddc-5c5d-acff-039d120446fd,biosphere3,,,
"('biosphere3', 'f1b48f46-77aa-4dba-bd83-87e220816f42')",f1b48f46-77aa-4dba-bd83-87e220816f42,Lambda-cyhalothrin,kilogram,soil; agricultural,emission,f1b48f46-77aa-4dba-bd83-87e220816f42,biosphere3,,,
"('biosphere3', '6bc58b2a-8d1c-4ebf-a0e7-76bb59ff462a')",6bc58b2a-8d1c-4ebf-a0e7-76bb59ff462a,Lambda-cyhalothrin,kilogram,air; non-urban air or from high stacks,emission,6bc58b2a-8d1c-4ebf-a0e7-76bb59ff462a,biosphere3,,,
"('biosphere3', 'd9a421af-6952-4cae-82c3-26db427db3c4')",d9a421af-6952-4cae-82c3-26db427db3c4,Lanthanum,kilogram,air; urban air close to ground,emission,d9a421af-6952-4cae-82c3-26db427db3c4,biosphere3,,,
"('biosphere3', 'c4028889-1082-4e18-a563-df3fa555828a')",c4028889-1082-4e18-a563-df3fa555828a,Lanthanum,kilogram,air; non-urban air or from high stacks,emission,c4028889-1082-4e18-a563-df3fa555828a,biosphere3,,,
"('biosphere3', 'ab70786f-a013-43ce-a081-991aeae14545')",ab70786f-a013-43ce-a081-991aeae14545,Lanthanum,kilogram,"air; low population density, long-term",emission,ab70786f-a013-43ce-a081-991aeae14545,biosphere3,,,
"('biosphere3', '176598c1-699c-5dd8-8c33-d269ff7f5edd')",176598c1-699c-5dd8-8c33-d269ff7f5edd,Lanthanum,kilogram,natural resource; in ground,natural resource,176598c1-699c-5dd8-8c33-d269ff7f5edd,biosphere3,,,
"('biosphere3', 'b6e43995-389d-4353-a5ad-6957ab1ae048')",b6e43995-389d-4353-a5ad-6957ab1ae048,Lanthanum,kilogram,air,emission,b6e43995-389d-4353-a5ad-6957ab1ae048,biosphere3,,,
"('biosphere3', 'cf733396-30c8-4525-a4d9-a2d7b13b6fa1')",cf733396-30c8-4525-a4d9-a2d7b13b6fa1,Lanthanum,kilogram,air; lower stratosphere + upper troposphere,emission,cf733396-30c8-4525-a4d9-a2d7b13b6fa1,biosphere3,,,
"('biosphere3', '41e246e0-9011-4749-8eb0-8b4e31ed1ec2')",41e246e0-9011-4749-8eb0-8b4e31ed1ec2,Lanthanum-140,kilo Becquerel,water,emission,41e246e0-9011-4749-8eb0-8b4e31ed1ec2,biosphere3,,,
"('biosphere3', 'a39f2c87-b661-4f04-827d-2326c51fcf10')",a39f2c87-b661-4f04-827d-2326c51fcf10,Lanthanum-140,kilo Becquerel,water; ground-,emission,a39f2c87-b661-4f04-827d-2326c51fcf10,biosphere3,,,
"('biosphere3', '201afd00-a74f-4ede-bbf7-770e39ed6471')",201afd00-a74f-4ede-bbf7-770e39ed6471,Lanthanum-140,kilo Becquerel,air; non-urban air or from high stacks,emission,201afd00-a74f-4ede-bbf7-770e39ed6471,biosphere3,,,
"('biosphere3', 'e744dc0a-de91-43db-b95e-76d72ba16678')",e744dc0a-de91-43db-b95e-76d72ba16678,Lanthanum-140,kilo Becquerel,air; lower stratosphere + upper troposphere,emission,e744dc0a-de91-43db-b95e-76d72ba16678,biosphere3,,,
"('biosphere3', '0898b1e9-b747-4589-86b3-ff20fd74ce64')",0898b1e9-b747-4589-86b3-ff20fd74ce64,Lanthanum-140,kilo Becquerel,"air; low population density, long-term",emission,0898b1e9-b747-4589-86b3-ff20fd74ce64,biosphere3,,,
"('biosphere3', '522e7ef4-82f0-4c8c-be63-ec23415f39ce')",522e7ef4-82f0-4c8c-be63-ec23415f39ce,Lanthanum-140,kilo Becquerel,air; urban air close to ground,emission,522e7ef4-82f0-4c8c-be63-ec23415f39ce,biosphere3,,,
"('biosphere3', '0217e70b-e467-4ec6-8800-09d011b7e689')",0217e70b-e467-4ec6-8800-09d011b7e689,Lanthanum-140,kilo Becquerel,water; ocean,emission,0217e70b-e467-4ec6-8800-09d011b7e689,biosphere3,,,
"('biosphere3', '7fdb9a7d-34b2-4427-9692-f69206e67250')",7fdb9a7d-34b2-4427-9692-f69206e67250,Lanthanum-140,kilo Becquerel,"water; ground-, long-term",emission,7fdb9a7d-34b2-4427-9692-f69206e67250,biosphere3,,,
"('biosphere3', '90a39372-8b3f-4c99-acfd-6ea211791714')",90a39372-8b3f-4c99-acfd-6ea211791714,Lanthanum-140,kilo Becquerel,water; surface water,emission,90a39372-8b3f-4c99-acfd-6ea211791714,biosphere3,,,
"('biosphere3', 'b03fcc8f-b010-459d-b021-e832cff01700')",b03fcc8f-b010-459d-b021-e832cff01700,Lanthanum-140,kilo Becquerel,air,emission,b03fcc8f-b010-459d-b021-e832cff01700,biosphere3,,,
"('biosphere3', 'd61418f3-c1a4-4b95-807c-06b7e1fa2915')",d61418f3-c1a4-4b95-807c-06b7e1fa2915,"Lanthanum, 7.2% in bastnasite, 0.72% in crude ore",kilogram,natural resource; in ground,natural resource,d61418f3-c1a4-4b95-807c-06b7e1fa2915,biosphere3,,,
"('biosphere3', '86fb18d4-a425-407a-94bc-194254e4d7d7')",86fb18d4-a425-407a-94bc-194254e4d7d7,Laterite,kilogram,natural resource; in ground,natural resource,86fb18d4-a425-407a-94bc-194254e4d7d7,biosphere3,,,
"('biosphere3', '4dc5b593-5953-57de-b908-c3c34a558f40')",4dc5b593-5953-57de-b908-c3c34a558f40,Lauric acid,kilogram,water,emission,4dc5b593-5953-57de-b908-c3c34a558f40,biosphere3,,,
"('biosphere3', 'b0d2b7b9-c76d-50d4-b776-b9419ae83abe')",b0d2b7b9-c76d-50d4-b776-b9419ae83abe,Lauric acid,kilogram,air,emission,b0d2b7b9-c76d-50d4-b776-b9419ae83abe,biosphere3,,,
"('biosphere3', 'fbcb9c7a-eea7-4694-ba6c-568e01d28883')",fbcb9c7a-eea7-4694-ba6c-568e01d28883,Lead,kilogram,natural resource; in ground,natural resource,fbcb9c7a-eea7-4694-ba6c-568e01d28883,biosphere3,,,
"('biosphere3', '739234c8-5359-48b4-983f-9cb170d68c8d')",739234c8-5359-48b4-983f-9cb170d68c8d,Lead II,kilogram,soil,emission,739234c8-5359-48b4-983f-9cb170d68c8d,biosphere3,,,
"('biosphere3', 'fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1')",fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1,Lead II,kilogram,air; lower stratosphere + upper troposphere,emission,fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1,biosphere3,,,
"('biosphere3', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",31c4d160-b21e-41b3-b9c1-3d7a72377653,Lead II,kilogram,water,emission,31c4d160-b21e-41b3-b9c1-3d7a72377653,biosphere3,,,
"('biosphere3', '2718482b-8399-442e-b89a-52fbcc22d2e6')",2718482b-8399-442e-b89a-52fbcc22d2e6,Lead II,kilogram,air; non-urban air or from high stacks,emission,2718482b-8399-442e-b89a-52fbcc22d2e6,biosphere3,,,
"('biosphere3', '8e123669-94d3-41d8-9480-a79211fe7c43')",8e123669-94d3-41d8-9480-a79211fe7c43,Lead II,kilogram,air,emission,8e123669-94d3-41d8-9480-a79211fe7c43,biosphere3,,,
"('biosphere3', '837083ce-41cd-49f3-a849-d79564dac238')",837083ce-41cd-49f3-a849-d79564dac238,Lead II,kilogram,soil; forestry,emission,837083ce-41cd-49f3-a849-d79564dac238,biosphere3,,,
"('biosphere3', '67652827-017f-4856-8d0a-c97bac4c6562')",67652827-017f-4856-8d0a-c97bac4c6562,Lead II,kilogram,soil; industrial,emission,67652827-017f-4856-8d0a-c97bac4c6562,biosphere3,,,
"('biosphere3', '4010918f-7fd0-4925-8fbb-8fd7a44a806c')",4010918f-7fd0-4925-8fbb-8fd7a44a806c,Lead II,kilogram,soil; agricultural,emission,4010918f-7fd0-4925-8fbb-8fd7a44a806c,biosphere3,,,
"('biosphere3', '9ee7f4ab-b826-47ae-8623-e138f944b42e')",9ee7f4ab-b826-47ae-8623-e138f944b42e,Lead II,kilogram,"air; low population density, long-term",emission,9ee7f4ab-b826-47ae-8623-e138f944b42e,biosphere3,,,
"('biosphere3', 'c864aa15-0abc-41ad-9889-348106e485d8')",c864aa15-0abc-41ad-9889-348106e485d8,Lead II,kilogram,water; ground-,emission,c864aa15-0abc-41ad-9889-348106e485d8,biosphere3,,,
"('biosphere3', 'b3ebdcc3-c588-4997-95d2-9785b26b34e1')",b3ebdcc3-c588-4997-95d2-9785b26b34e1,Lead II,kilogram,water; surface water,emission,b3ebdcc3-c588-4997-95d2-9785b26b34e1,biosphere3,,,
"('biosphere3', '0ff15165-d761-48c9-9814-2d1dcdd56857')",0ff15165-d761-48c9-9814-2d1dcdd56857,Lead II,kilogram,"water; ground-, long-term",emission,0ff15165-d761-48c9-9814-2d1dcdd56857,biosphere3,,,
"('biosphere3', 'e9e856c2-868e-435e-8425-8df1c9297cfc')",e9e856c2-868e-435e-8425-8df1c9297cfc,Lead II,kilogram,water; ocean,emission,e9e856c2-868e-435e-8425-8df1c9297cfc,biosphere3,,,
"('biosphere3', '6a903634-c97f-4c49-a7c0-88f0e6ac7a23')",6a903634-c97f-4c49-a7c0-88f0e6ac7a23,Lead II,kilogram,air; urban air close to ground,emission,6a903634-c97f-4c49-a7c0-88f0e6ac7a23,biosphere3,,,
"('biosphere3', '141ec03e-9ec3-4cfe-853d-37cc66e1c333')",141ec03e-9ec3-4cfe-853d-37cc66e1c333,Lead-210,kilo Becquerel,"air; low population density, long-term",emission,141ec03e-9ec3-4cfe-853d-37cc66e1c333,biosphere3,,,
"('biosphere3', '6b000ac5-e791-4ca8-ad17-a72d2ca6eca7')",6b000ac5-e791-4ca8-ad17-a72d2ca6eca7,Lead-210,kilo Becquerel,water; surface water,emission,6b000ac5-e791-4ca8-ad17-a72d2ca6eca7,biosphere3,,,
"('biosphere3', '356c6086-4835-4a0d-b1f2-10f8b6656d23')",356c6086-4835-4a0d-b1f2-10f8b6656d23,Lead-210,kilo Becquerel,air; urban air close to ground,emission,356c6086-4835-4a0d-b1f2-10f8b6656d23,biosphere3,,,
"('biosphere3', 'f707adbb-1784-42ec-8970-6efa10cd790e')",f707adbb-1784-42ec-8970-6efa10cd790e,Lead-210,kilo Becquerel,air; lower stratosphere + upper troposphere,emission,f707adbb-1784-42ec-8970-6efa10cd790e,biosphere3,,,
"('biosphere3', '8844a749-f21f-4968-bff9-c4d970efe790')",8844a749-f21f-4968-bff9-c4d970efe790,Lead-210,kilo Becquerel,water; ocean,emission,8844a749-f21f-4968-bff9-c4d970efe790,biosphere3,,,
"('biosphere3', '85365e41-8102-4f9b-afb7-d7d7e6e07249')",85365e41-8102-4f9b-afb7-d7d7e6e07249,Lead-210,kilo Becquerel,water; ground-,emission,85365e41-8102-4f9b-afb7-d7d7e6e07249,biosphere3,,,
"('biosphere3', '00e73fdb-98df-4a03-8290-79931cddfd12')",00e73fdb-98df-4a03-8290-79931cddfd12,Lead-210,kilo Becquerel,air,emission,00e73fdb-98df-4a03-8290-79931cddfd12,biosphere3,,,
"('biosphere3', '0b316831-20fd-4f73-bfcf-c19e3485fc1f')",0b316831-20fd-4f73-bfcf-c19e3485fc1f,Lead-210,kilo Becquerel,"water; ground-, long-term",emission,0b316831-20fd-4f73-bfcf-c19e3485fc1f,biosphere3,,,
"('biosphere3', '2cfc5ba4-3db2-4193-9e81-b61e75ba1706')",2cfc5ba4-3db2-4193-9e81-b61e75ba1706,Lead-210,kilo Becquerel,water,emission,2cfc5ba4-3db2-4193-9e81-b61e75ba1706,biosphere3,,,
"('biosphere3', 'e8783a01-d3f5-4c08-b7b0-12af0f33c20d')",e8783a01-d3f5-4c08-b7b0-12af0f33c20d,Lead-210,kilo Becquerel,air; non-urban air or from high stacks,emission,e8783a01-d3f5-4c08-b7b0-12af0f33c20d,biosphere3,,,
"('biosphere3', '4f701354-38fd-40b0-8c90-4c1df36ec45a')",4f701354-38fd-40b0-8c90-4c1df36ec45a,"Lead, 5.0% in sulfide, Pb 3.0%, Zn, Ag, Cd, In",kilogram,natural resource; in ground,natural resource,4f701354-38fd-40b0-8c90-4c1df36ec45a,biosphere3,,,
"('biosphere3', '2d9f9c6b-8dca-4641-8ff9-53cb8beabd13')",2d9f9c6b-8dca-4641-8ff9-53cb8beabd13,"Lead, Pb 0.014%, in mixed ore",kilogram,natural resource; in ground,natural resource,2d9f9c6b-8dca-4641-8ff9-53cb8beabd13,biosphere3,,,
"('biosphere3', '4df0eac4-44bb-46b6-b588-e3513a1ead2f')",4df0eac4-44bb-46b6-b588-e3513a1ead2f,"Lead, Pb 3.6E-1%, in mixed ore",kilogram,natural resource; in ground,natural resource,4df0eac4-44bb-46b6-b588-e3513a1ead2f,biosphere3,,,
"('biosphere3', '6b7a3386-4aa7-4e58-9450-41130dbfa099')",6b7a3386-4aa7-4e58-9450-41130dbfa099,Lenacil,kilogram,soil; agricultural,emission,6b7a3386-4aa7-4e58-9450-41130dbfa099,biosphere3,,,
"('biosphere3', '649b8bdc-5bc4-4d94-a587-e381b2b61079')",649b8bdc-5bc4-4d94-a587-e381b2b61079,Lindane,kilogram,soil; agricultural,emission,649b8bdc-5bc4-4d94-a587-e381b2b61079,biosphere3,,,
"('biosphere3', '971f25e5-1501-454a-8a5a-2723f84d7974')",971f25e5-1501-454a-8a5a-2723f84d7974,Linuron,kilogram,soil; agricultural,emission,971f25e5-1501-454a-8a5a-2723f84d7974,biosphere3,,,
"('biosphere3', '7d2c1cdd-a64a-5936-a577-5b82db0c0d1b')",7d2c1cdd-a64a-5936-a577-5b82db0c0d1b,Lithium,kilogram,natural resource; in ground,natural resource,7d2c1cdd-a64a-5936-a577-5b82db0c0d1b,biosphere3,,,
"('biosphere3', 'b905c8b8-a681-4c0b-8f38-baa5999e2da6')",b905c8b8-a681-4c0b-8f38-baa5999e2da6,Lithium carbonate,kilogram,air; non-urban air or from high stacks,emission,b905c8b8-a681-4c0b-8f38-baa5999e2da6,biosphere3,,,
"('biosphere3', '4f97ccad-d991-448d-9517-58b67529d8f6')",4f97ccad-d991-448d-9517-58b67529d8f6,Lithium carbonate,kilogram,air; urban air close to ground,emission,4f97ccad-d991-448d-9517-58b67529d8f6,biosphere3,,,
"('biosphere3', '800ec8a5-e0f2-4f47-8c43-dd93962cc0da')",800ec8a5-e0f2-4f47-8c43-dd93962cc0da,Lithium carbonate,kilogram,air,emission,800ec8a5-e0f2-4f47-8c43-dd93962cc0da,biosphere3,,,
"('biosphere3', 'e023deca-8929-4972-9528-e421a42e8bfd')",e023deca-8929-4972-9528-e421a42e8bfd,Lithium carbonate,kilogram,air; lower stratosphere + upper troposphere,emission,e023deca-8929-4972-9528-e421a42e8bfd,biosphere3,,,
"('biosphere3', '5d631176-844b-4533-9282-92d5561e5518')",5d631176-844b-4533-9282-92d5561e5518,Lithium carbonate,kilogram,"air; low population density, long-term",emission,5d631176-844b-4533-9282-92d5561e5518,biosphere3,,,
"('biosphere3', 'eb2bfdf1-1881-40e8-bebb-d674b2a79149')",eb2bfdf1-1881-40e8-bebb-d674b2a79149,Lithium I,kilogram,water,emission,eb2bfdf1-1881-40e8-bebb-d674b2a79149,biosphere3,,,
"('biosphere3', 'c44b0e3b-e65e-4276-aa1f-3db768757b66')",c44b0e3b-e65e-4276-aa1f-3db768757b66,Lithium I,kilogram,"water; ground-, long-term",emission,c44b0e3b-e65e-4276-aa1f-3db768757b66,biosphere3,,,
"('biosphere3', '4569494e-085e-413a-8fef-63a3c419e0cf')",4569494e-085e-413a-8fef-63a3c419e0cf,Lithium I,kilogram,water; ground-,emission,4569494e-085e-413a-8fef-63a3c419e0cf,biosphere3,,,
"('biosphere3', 'e98084d6-88a2-48cf-9ad5-6462fe9cf857')",e98084d6-88a2-48cf-9ad5-6462fe9cf857,Lithium I,kilogram,water; surface water,emission,e98084d6-88a2-48cf-9ad5-6462fe9cf857,biosphere3,,,
"('biosphere3', 'cf88e72e-13bc-416c-ac41-7d4b24bda86a')",cf88e72e-13bc-416c-ac41-7d4b24bda86a,Lithium I,kilogram,water; ocean,emission,cf88e72e-13bc-416c-ac41-7d4b24bda86a,biosphere3,,,
"('biosphere3', '6230c099-a983-4d9d-98a8-a0697962bec3')",6230c099-a983-4d9d-98a8-a0697962bec3,Lithium I,kilogram,soil,emission,6230c099-a983-4d9d-98a8-a0697962bec3,biosphere3,,,
"('biosphere3', '85466e0f-e5b5-4084-9338-59e317f7cb09')",85466e0f-e5b5-4084-9338-59e317f7cb09,Lithium I,kilogram,air; urban air close to ground,emission,85466e0f-e5b5-4084-9338-59e317f7cb09,biosphere3,,,
